Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
POL006758,21,F,Health,36969,1,0,4938.33,15492.17,High
POL006759,78,F,Health,37492,0,0,3190.51,0.0,Medium
POL006760,46,F,Home,86140,1,0,1268.15,18150.37,Low
POL006761,80,F,Health,59411,0,0,3560.46,0.0,Medium
POL006762,36,M,Auto,52478,1,0,1548.93,5749.36,Medium
POL006763,60,M,Auto,48545,2,0,1788.23,7069.17,Medium
POL006764,19,M,Life,34103,0,0,1198.45,0.0,High
POL006765,27,F,Home,97021,0,0,908.69,0.0,Low
POL006766,78,F,Auto,41629,0,0,1541.7,0.0,Low
POL006767,60,M,Health,107064,0,0,2765.41,0.0,Low
POL006768,42,M,Life,29836,0,0,880.67,0.0,Low
POL006769,37,F,Home,46817,0,0,950.79,0.0,Low
POL006770,65,M,Auto,159918,1,0,1192.59,1322.3,Medium
POL006771,36,M,Home,67326,0,0,1002.95,0.0,Low
POL006772,40,F,Health,46850,0,0,2480.58,0.0,Low
POL006773,41,F,Auto,43737,0,0,1050.88,0.0,Low
POL006774,28,M,Auto,38766,0,0,1306.16,0.0,Medium
POL006775,63,F,Home,75120,1,0,1075.34,5051.43,Low
POL006776,51,M,Home,93835,0,0,1043.73,0.0,Low
POL006777,72,F,Auto,67890,2,0,1785.55,12124.19,High
POL006778,45,F,Auto,58127,0,0,1329.85,0.0,Low
POL006779,22,M,Auto,80885,0,0,1929.21,0.0,Medium
POL006780,80,F,Auto,29664,0,0,1507.78,0.0,Medium
POL006781,76,M,Auto,72333,0,0,1620.6,0.0,Medium
POL006782,22,F,Home,74408,2,0,1767.16,4914.39,High
POL006783,68,M,Home,68437,3,0,2159.51,7689.62,High
POL006784,38,F,Home,45359,0,0,1088.83,0.0,Medium
POL006785,29,F,Home,40638,1,0,1249.68,3629.07,Medium
POL006786,67,M,Auto,31244,0,0,1397.78,0.0,Medium
POL006787,21,F,Home,124902,0,0,1282.98,0.0,Low
POL006788,71,M,Auto,58230,0,0,1599.95,0.0,Medium
POL006789,66,F,Auto,48441,5,0,2438.53,3141.14,High
POL006790,59,F,Auto,46137,0,0,1300.96,0.0,Low
POL006791,37,M,Travel,37114,0,0,389.93,0.0,Medium
POL006792,55,F,Auto,45804,0,0,1141.89,0.0,Low
POL006793,42,F,Life,109712,2,0,906.98,31681.6,Medium
POL006794,31,M,Auto,80085,1,0,1585.37,4537.24,Medium
POL006795,28,F,Home,90603,0,0,1136.8,0.0,Low
POL006796,49,M,Health,96726,4,0,3557.92,3360.76,High
POL006797,28,M,Auto,179856,5,0,1994.67,2945.58,High
POL006798,78,M,Auto,60709,1,0,1735.22,13260.69,High
POL006799,35,F,Travel,48339,1,0,431.96,4228.87,Medium
POL006800,44,F,Home,74502,1,0,1299.89,8181.19,Medium
POL006801,72,M,Auto,82812,0,0,1663.59,0.0,Low
POL006802,71,F,Auto,58863,0,0,1773.37,0.0,Medium
POL006803,35,M,Life,38292,0,0,889.88,0.0,Medium
POL006804,73,F,Life,65709,3,0,1623.15,31630.26,High
POL006805,40,M,Home,78609,2,0,1376.82,5088.13,Medium
POL006806,28,M,Auto,71231,0,0,1331.82,0.0,Low
POL006807,38,F,Health,23889,0,0,2638.11,0.0,Medium
POL006808,61,M,Auto,27036,2,0,1414.32,13188.93,High
POL006809,22,M,Home,85681,1,0,1801.66,6656.37,High
POL006810,40,F,Health,49704,0,0,2511.25,0.0,Low
POL006811,58,M,Auto,182095,0,0,1373.48,0.0,Low
POL006812,76,M,Home,117076,0,0,1303.89,0.0,Medium
POL006813,80,F,Life,31759,3,0,1299.2,10557.27,High
POL006814,42,M,Health,100033,1,0,2671.61,3645.82,Low
POL006815,58,M,Auto,133290,3,0,1957.87,1477.77,High
POL006816,71,M,Auto,47923,0,0,1776.38,0.0,Medium
POL006817,27,M,Auto,57349,1,0,1474.6,2870.63,Medium
POL006818,39,M,Auto,45523,0,0,1040.47,0.0,Medium
POL006819,36,M,Home,34155,0,0,857.06,0.0,Medium
POL006820,18,M,Home,131727,0,0,1490.82,0.0,Medium
POL006821,24,M,Auto,20000,3,0,3001.24,15837.05,High
POL006822,21,F,Auto,42732,1,0,2299.33,32488.78,High
POL006823,18,M,Auto,48473,0,0,2033.88,0.0,High
POL006824,32,M,Home,64769,5,0,1814.86,16903.26,High
POL006825,57,F,Home,32213,0,0,1107.74,0.0,Low
POL006826,29,M,Home,117885,1,0,1087.8,2361.37,Medium
POL006827,39,M,Health,23909,1,0,2467.35,5497.93,High
POL006828,39,M,Health,24085,1,0,3235.74,5518.65,High
POL006829,67,M,Home,61637,1,0,1368.72,6547.77,High
POL006830,64,M,Auto,31461,0,0,1282.26,0.0,Low
POL006831,34,M,Home,66428,5,0,1833.46,4440.06,High
POL006832,46,F,Auto,41355,0,0,1076.94,0.0,Low
POL006833,63,F,Auto,89652,0,0,1090.48,0.0,Low
POL006834,31,F,Travel,37649,0,0,379.49,0.0,Medium
POL006835,67,F,Auto,123287,0,0,1680.24,0.0,Low
POL006836,37,F,Home,82018,0,0,861.77,0.0,Low
POL006837,67,M,Home,40984,1,0,1453.32,12372.32,Medium
POL006838,65,M,Auto,81807,0,0,1259.44,0.0,Low
POL006839,50,M,Auto,64408,0,0,1081.73,0.0,Low
POL006840,72,M,Home,88676,1,0,1324.31,6550.96,Medium
POL006841,76,M,Auto,80799,1,0,1734.91,9223.84,Medium
POL006842,60,F,Auto,71656,0,0,1123.16,0.0,Low
POL006843,32,F,Travel,61841,1,0,480.58,3033.91,Medium
POL006844,29,M,Home,94111,0,0,1140.87,0.0,Low
POL006845,57,M,Auto,107505,0,0,1021.61,0.0,Low
POL006846,71,M,Auto,64105,0,0,1748.31,0.0,Medium
POL006847,37,F,Home,81070,1,0,1126.96,20024.29,Medium
POL006848,47,F,Auto,95667,0,0,1259.04,0.0,Low
POL006849,55,M,Auto,133714,0,0,1326.37,0.0,Low
POL006850,20,F,Home,122523,1,0,1763.01,4799.51,High
POL006851,45,M,Auto,100200,1,0,1213.29,9745.84,Low
POL006852,73,F,Home,48675,0,0,1159.83,0.0,Medium
POL006853,43,F,Home,31056,0,0,1086.78,0.0,Low
POL006854,47,M,Auto,79193,1,0,1267.85,2950.18,Low
POL006855,30,F,Auto,78894,1,0,1408.58,4811.46,Medium
POL006856,30,F,Home,49095,0,0,978.42,0.0,Medium
POL006857,19,M,Home,30726,0,0,1411.64,0.0,High
POL006858,54,F,Auto,137021,1,0,1498.8,2787.2,Low
POL006859,66,M,Auto,74072,1,0,1918.44,6407.06,High
POL006860,55,F,Travel,32724,1,0,480.16,5056.39,Medium
POL006861,19,M,Auto,56190,1,0,1990.93,11344.04,High
POL006862,53,M,Travel,30581,0,0,367.18,0.0,Medium
POL006863,71,F,Auto,84195,1,0,1802.55,6430.74,Medium
POL006864,43,F,Auto,151000,0,0,1314.16,0.0,Low
POL006865,28,M,Home,54556,0,0,1022.7,0.0,Low
POL006866,25,F,Auto,57168,2,0,1780.03,4531.59,High
POL006867,61,F,Auto,52148,2,0,1333.22,4937.79,Medium
POL006868,57,F,Auto,53519,1,0,1586.32,14566.88,Low
POL006869,60,M,Travel,40620,0,0,422.97,0.0,Low
POL006870,39,M,Auto,119493,1,0,1517.73,2774.08,Medium
POL006871,37,M,Home,66006,1,0,1093.06,11086.71,High
POL006872,25,F,Health,61802,0,0,2506.26,0.0,Medium
POL006873,46,F,Health,53475,1,0,3131.15,26369.3,Medium
POL006874,57,M,Health,31683,0,0,2695.49,0.0,Medium
POL006875,43,M,Auto,95720,0,0,1140.25,0.0,Low
POL006876,47,F,Auto,121963,1,0,1307.31,4968.49,Low
POL006877,34,F,Auto,23606,3,0,1824.99,9565.22,High
POL006878,37,F,Auto,85367,2,0,1762.95,23606.43,Medium
POL006879,69,F,Auto,92154,1,0,1761.05,4686.75,High
POL006880,72,M,Auto,113789,0,0,1491.18,0.0,Low
POL006881,33,F,Life,109396,0,0,894.72,0.0,Low
POL006882,63,F,Life,200000,0,0,843.93,0.0,Low
POL006883,79,M,Auto,73139,1,0,1733.87,4183.5,High
POL006884,60,M,Auto,98355,0,0,1040.62,0.0,Low
POL006885,24,F,Auto,60247,0,0,1919.6,0.0,Medium
POL006886,33,M,Auto,40077,4,0,1835.26,5836.66,High
POL006887,62,F,Auto,85317,0,0,1045.4,0.0,Low
POL006888,76,F,Life,98409,0,0,1075.03,0.0,Low
POL006889,64,M,Auto,71032,0,0,1136.28,0.0,Low
POL006890,73,M,Auto,26104,0,0,1484.4,0.0,Medium
POL006891,65,F,Auto,29013,0,0,1192.5,0.0,High
POL006892,44,M,Travel,87872,1,0,490.01,2818.93,Low
POL006893,70,F,Life,49867,0,0,970.22,0.0,Medium
POL006894,40,F,Health,71542,2,0,2841.42,30510.31,Medium
POL006895,41,F,Home,76217,0,0,977.33,0.0,Low
POL006896,80,M,Auto,56544,0,0,1351.71,0.0,Medium
POL006897,26,F,Auto,52678,1,0,1461.67,12061.96,Medium
POL006898,52,F,Home,56098,0,0,1137.77,0.0,Low
POL006899,68,F,Health,80478,0,0,3404.79,0.0,Low
POL006900,37,M,Auto,76114,0,0,1119.14,0.0,Low
POL006901,54,F,Auto,40155,0,0,1085.41,0.0,Low
POL006902,59,F,Home,59431,2,0,1195.79,10074.8,High
POL006903,34,F,Auto,35229,0,0,1099.78,0.0,Medium
POL006904,64,M,Home,77433,0,0,944.15,0.0,Low
POL006905,48,F,Auto,47440,0,0,1055.04,0.0,Low
POL006906,72,F,Auto,85809,0,0,1745.2,0.0,Medium
POL006907,74,M,Home,53092,0,0,1450.2,0.0,Medium
POL006908,25,M,Life,106085,0,0,827.66,0.0,Low
POL006909,32,F,Auto,116602,0,0,1042.29,0.0,Low
POL006910,48,F,Auto,74764,0,0,1309.44,0.0,Low
POL006911,70,F,Auto,49830,0,0,1354.92,0.0,Medium
POL006912,47,M,Home,37472,0,0,881.93,0.0,Low
POL006913,63,M,Health,96840,1,0,2724.32,3027.42,Medium
POL006914,37,F,Auto,57924,0,0,1175.33,0.0,Low
POL006915,77,M,Auto,61333,0,0,1491.62,0.0,Medium
POL006916,56,F,Travel,49305,0,0,359.83,0.0,Low
POL006917,70,F,Health,29989,5,0,5025.7,4350.31,High
POL006918,72,M,Home,102461,1,0,1656.2,15771.92,Medium
POL006919,29,F,Auto,57390,1,0,1323.36,3218.02,Medium
POL006920,66,M,Auto,23597,0,0,1428.3,0.0,Medium
POL006921,34,M,Health,55881,0,0,2490.24,0.0,Low
POL006922,59,F,Home,30413,1,0,990.2,16603.91,High
POL006923,47,M,Home,80433,0,0,1030.08,0.0,Low
POL006924,46,F,Auto,75094,0,0,1109.46,0.0,Low
POL006925,36,M,Home,127277,0,0,1029.46,0.0,Low
POL006926,63,F,Health,28615,0,0,2585.59,0.0,Low
POL006927,28,F,Life,122835,0,0,874.21,0.0,Low
POL006928,51,F,Auto,77626,0,0,1102.77,0.0,Low
POL006929,67,M,Home,30228,1,0,1478.61,14250.32,High
POL006930,24,F,Home,149269,0,0,1707.85,0.0,Medium
POL006931,61,M,Life,56261,0,0,854.51,0.0,Low
POL006932,75,M,Health,33003,1,0,4270.48,10541.51,High
POL006933,51,M,Travel,100688,0,0,451.28,0.0,Low
POL006934,76,M,Travel,34736,1,0,617.87,1122.62,High
POL006935,37,M,Auto,106735,1,0,1282.27,4440.85,Medium
POL006936,67,F,Health,54394,0,0,3500.5,0.0,Medium
POL006937,55,M,Home,50281,0,0,1059.44,0.0,Low
POL006938,41,F,Auto,31231,1,0,1416.8,5761.88,Medium
POL006939,27,F,Auto,35532,0,0,1271.22,0.0,Medium
POL006940,49,M,Auto,64875,0,0,1240.89,0.0,Low
POL006941,69,F,Health,26381,0,0,3268.89,0.0,Medium
POL006942,32,F,Auto,84508,2,0,1520.67,1898.96,Medium
POL006943,54,M,Life,46055,3,0,1001.56,47889.19,High
POL006944,37,F,Home,49109,0,0,1109.71,0.0,Low
POL006945,20,M,Health,80144,0,0,4161.23,0.0,Low
POL006946,54,M,Auto,54066,0,0,1233.86,0.0,Low
POL006947,79,M,Home,110778,0,0,1209.47,0.0,Medium
POL006948,74,F,Home,21478,0,0,1115.97,0.0,High
POL006949,57,F,Auto,89341,0,0,1020.51,0.0,Low
POL006950,25,F,Health,60599,1,0,2506.63,19609.25,High
POL006951,57,F,Home,43090,0,0,957.97,0.0,Low
POL006952,61,M,Auto,96229,2,0,1414.17,5699.64,Medium
POL006953,73,M,Health,80290,0,0,3020.93,0.0,Low
POL006954,40,F,Auto,67115,0,0,1271.88,0.0,Low
POL006955,57,M,Home,52757,1,0,1308.41,9142.71,Medium
POL006956,28,F,Home,42077,0,0,912.03,0.0,Medium
POL006957,63,M,Auto,34910,0,0,1187.63,0.0,Medium
POL006958,25,M,Health,118535,0,0,2868.61,0.0,Low
POL006959,46,M,Health,90523,3,0,4094.45,32472.3,Medium
POL006960,47,M,Health,79564,0,0,2389.24,0.0,Low
POL006961,73,M,Auto,48363,0,0,1475.61,0.0,Medium
POL006962,77,F,Auto,165536,1,0,1655.24,2994.61,Medium
POL006963,27,F,Auto,42309,0,0,1075.95,0.0,Medium
POL006964,56,M,Travel,49561,0,0,395.21,0.0,Low
POL006965,45,F,Auto,148223,0,0,1142.8,0.0,Low
POL006966,66,M,Home,58325,0,0,1395.49,0.0,Medium
POL006967,53,M,Life,142779,0,0,736.85,0.0,Low
POL006968,78,M,Health,72351,0,0,3480.42,0.0,Medium
POL006969,30,M,Health,46286,0,0,2341.11,0.0,Low
POL006970,49,F,Travel,54290,1,0,472.8,1558.43,Low
POL006971,53,M,Auto,41839,0,0,1249.83,0.0,Low
POL006972,54,F,Auto,84682,0,0,1261.84,0.0,Low
POL006973,43,M,Auto,110353,2,0,1408.06,5223.47,Medium
POL006974,39,M,Auto,75634,0,0,1121.78,0.0,Low
POL006975,21,F,Home,68996,0,0,1385.75,0.0,High
POL006976,48,M,Auto,35610,1,0,1411.53,3331.89,High
POL006977,35,M,Health,103434,2,0,2836.35,10974.53,Medium
POL006978,55,F,Auto,91121,0,0,1206.57,0.0,Low
POL006979,80,F,Auto,68805,1,0,1571.97,1659.61,High
POL006980,41,F,Health,51498,1,0,2734.46,9192.66,Low
POL006981,80,M,Auto,61203,1,0,1894.49,4595.61,High
POL006982,73,M,Health,37989,1,0,3639.46,7105.28,High
POL006983,40,F,Travel,28648,1,0,429.69,4948.5,High
POL006984,39,F,Health,51538,3,0,3750.99,16295.78,High
POL006985,19,M,Auto,38948,2,1,2508.67,9176.49,High
POL006986,48,M,Life,46452,0,0,741.1,0.0,Low
POL006987,72,F,Auto,46911,2,0,1905.95,3290.29,High
POL006988,28,F,Health,57583,0,0,2605.22,0.0,Medium
POL006989,45,F,Auto,55723,1,0,1572.6,4195.5,Medium
POL006990,63,F,Auto,20000,1,0,1261.54,2565.32,Medium
POL006991,49,M,Travel,71249,0,0,418.51,0.0,Low
POL006992,79,M,Auto,63943,0,0,1750.28,0.0,Medium
POL006993,22,M,Health,96816,3,0,5375.46,7539.55,High
POL006994,55,M,Auto,53803,0,0,1134.06,0.0,Low
POL006995,27,F,Health,102972,0,0,2625.15,0.0,Low
POL006996,57,M,Travel,55463,0,0,343.77,0.0,Low
POL006997,63,F,Home,70971,0,0,958.05,0.0,Low
POL006998,41,M,Home,37851,1,0,1066.5,6012.12,Medium
POL006999,52,M,Home,105666,0,0,917.39,0.0,Low
POL007000,61,M,Life,114691,4,0,1157.03,35371.07,High
POL007001,65,F,Auto,153531,2,0,1670.95,9080.66,High
POL007002,77,M,Home,45650,1,0,1699.11,2303.14,High
POL007003,79,F,Auto,78029,1,0,1731.98,2156.19,High
POL007004,40,F,Auto,29146,0,0,1037.68,0.0,Medium
POL007005,34,M,Auto,23304,0,0,1278.81,0.0,Medium
POL007006,18,F,Home,79357,0,0,1517.19,0.0,High
POL007007,72,M,Life,56589,2,0,1442.71,36686.1,High
POL007008,48,F,Auto,31490,0,0,1253.25,0.0,Low
POL007009,48,M,Home,65484,1,0,1289.88,12453.76,Medium
POL007010,59,F,Home,95494,0,0,892.13,0.0,Low
POL007011,74,F,Home,61793,0,0,1170.97,0.0,Medium
POL007012,72,M,Life,110662,0,0,990.57,0.0,Low
POL007013,59,M,Auto,43028,0,0,1196.9,0.0,Low
POL007014,70,M,Auto,102885,2,0,2287.0,1794.77,High
POL007015,73,M,Auto,49420,1,0,2013.03,9220.6,High
POL007016,51,F,Life,110755,1,0,1022.64,24756.69,Low
POL007017,26,F,Travel,31710,1,0,421.71,3374.0,Medium
POL007018,39,F,Auto,67195,0,0,1282.68,0.0,Low
POL007019,30,F,Auto,67124,0,0,1158.06,0.0,Low
POL007020,42,M,Home,76005,0,0,1129.35,0.0,Low
POL007021,65,F,Health,50226,0,0,2285.9,0.0,Medium
POL007022,35,M,Home,74297,0,0,892.38,0.0,Low
POL007023,68,F,Travel,54222,0,0,573.41,0.0,Medium
POL007024,29,M,Health,46014,2,0,3461.48,6610.71,High
POL007025,57,M,Life,121424,0,0,877.14,0.0,Low
POL007026,34,M,Home,62256,0,0,897.38,0.0,Low
POL007027,32,M,Auto,28087,0,0,1338.53,0.0,Medium
POL007028,59,M,Health,42765,0,0,2633.22,0.0,Low
POL007029,32,F,Home,123715,0,0,1045.47,0.0,Low
POL007030,32,M,Auto,38013,0,0,1229.73,0.0,Medium
POL007031,80,F,Auto,78466,2,0,2189.15,1889.71,High
POL007032,72,F,Home,42307,0,0,1267.09,0.0,Medium
POL007033,56,M,Home,29170,1,0,1023.32,6445.51,Medium
POL007034,30,F,Home,76132,1,0,1163.55,6648.88,Medium
POL007035,34,F,Auto,50802,0,0,1289.32,0.0,Low
POL007036,49,F,Home,132490,2,0,1164.92,6393.72,Medium
POL007037,26,M,Auto,105110,0,0,1100.65,0.0,Low
POL007038,57,M,Health,112716,0,0,2647.41,0.0,Low
POL007039,37,M,Home,102032,0,0,930.9,0.0,Low
POL007040,43,M,Health,84521,1,0,2590.32,9131.85,Low
POL007041,44,F,Health,30245,0,0,2792.04,0.0,Medium
POL007042,38,F,Health,53264,0,0,2245.67,0.0,Low
POL007043,35,F,Health,83737,0,0,2383.11,0.0,Low
POL007044,30,F,Home,51781,1,0,1125.31,26166.08,Medium
POL007045,33,F,Auto,58982,0,0,1191.41,0.0,Low
POL007046,26,F,Health,86017,0,0,2395.98,0.0,Low
POL007047,80,M,Home,101521,0,0,1460.89,0.0,Medium
POL007048,29,F,Home,37748,0,0,1047.59,0.0,Medium
POL007049,61,F,Auto,83702,1,0,1321.83,1521.31,Medium
POL007050,55,F,Life,79418,0,0,765.85,0.0,Low
POL007051,36,M,Auto,36518,1,0,1381.22,2767.73,High
POL007052,77,F,Auto,48862,1,0,1543.02,3730.08,High
POL007053,24,F,Travel,64527,0,0,676.8,0.0,High
POL007054,74,M,Health,119967,0,0,2980.23,0.0,Medium
POL007055,52,F,Auto,48660,5,0,2224.48,5084.66,High
POL007056,65,M,Life,73778,0,0,866.65,0.0,Medium
POL007057,35,M,Auto,107407,0,0,1317.86,0.0,Low
POL007058,33,F,Health,151348,1,0,2586.62,19739.39,Medium
POL007059,72,F,Home,67064,0,0,1314.31,0.0,Medium
POL007060,56,M,Home,20747,1,0,1006.37,14661.06,Medium
POL007061,21,F,Health,95007,1,0,4706.83,25494.77,High
POL007062,76,F,Auto,66538,0,0,1553.66,0.0,Medium
POL007063,42,M,Auto,39243,0,0,1077.06,0.0,Low
POL007064,49,M,Health,85436,2,1,3463.21,28268.51,Medium
POL007065,79,F,Auto,152156,0,0,1480.99,0.0,Low
POL007066,57,M,Travel,66469,0,0,353.74,0.0,Low
POL007067,30,F,Home,26611,1,0,1136.57,2383.16,High
POL007068,62,F,Auto,123259,0,0,1104.69,0.0,Low
POL007069,34,F,Health,60555,3,1,4114.62,56401.57,High
POL007070,66,F,Auto,85500,0,0,1495.12,0.0,Low
POL007071,54,M,Auto,61759,0,0,1226.08,0.0,Low
POL007072,23,F,Home,75213,0,0,1701.76,0.0,High
POL007073,36,M,Travel,83520,2,0,503.42,883.1,Medium
POL007074,30,F,Home,89632,3,1,1388.29,5967.2,High
POL007075,74,F,Auto,64429,0,0,1402.01,0.0,Medium
POL007076,77,M,Home,40933,0,0,1470.94,0.0,Medium
POL007077,43,F,Auto,65962,0,0,1308.27,0.0,Low
POL007078,31,M,Auto,88811,0,0,1099.56,0.0,Low
POL007079,48,M,Health,41076,0,0,2374.51,0.0,Low
POL007080,71,F,Travel,34429,1,0,672.44,1595.81,High
POL007081,21,F,Auto,116601,3,0,2639.19,2147.2,High
POL007082,77,F,Home,139495,1,0,1520.27,5429.78,Medium
POL007083,56,F,Travel,61033,0,0,417.78,0.0,Low
POL007084,25,M,Auto,80870,1,1,1488.54,9215.8,Medium
POL007085,42,F,Auto,72250,2,0,1765.59,7286.93,Medium
POL007086,30,F,Life,20131,0,0,872.53,0.0,Medium
POL007087,49,F,Health,66394,3,0,4097.57,8482.18,High
POL007088,76,F,Auto,124615,0,0,1710.05,0.0,Medium
POL007089,55,F,Auto,33283,0,0,1036.72,0.0,Medium
POL007090,80,M,Auto,31795,0,0,1381.01,0.0,High
POL007091,55,F,Home,41557,0,0,1115.47,0.0,Low
POL007092,73,M,Health,47236,0,0,2789.5,0.0,Medium
POL007093,45,F,Home,83580,3,0,1577.97,19829.75,Medium
POL007094,70,F,Home,115881,1,0,1651.9,4304.68,Medium
POL007095,47,F,Auto,114529,1,0,1345.0,1705.36,Medium
POL007096,20,M,Auto,83031,0,0,1721.62,0.0,Medium
POL007097,45,F,Auto,27023,0,0,1089.99,0.0,Low
POL007098,20,M,Health,26968,0,0,3242.53,0.0,High
POL007099,62,M,Home,86429,0,0,1073.61,0.0,Low
POL007100,71,F,Auto,27078,1,0,1564.58,9981.02,High
POL007101,51,M,Home,79037,0,0,1133.4,0.0,Low
POL007102,33,F,Health,68785,0,0,2347.56,0.0,Low
POL007103,39,F,Home,47489,1,0,1251.51,6863.87,Medium
POL007104,49,M,Auto,20000,0,0,1041.49,0.0,Low
POL007105,78,F,Auto,66230,0,0,1576.98,0.0,Medium
POL007106,55,F,Auto,77337,4,0,1833.08,12174.12,High
POL007107,25,M,Health,45340,3,0,3113.88,33600.2,High
POL007108,72,M,Home,34683,0,0,1360.76,0.0,Medium
POL007109,25,M,Health,69332,0,0,2832.37,0.0,Medium
POL007110,79,M,Life,28965,0,0,887.35,0.0,High
POL007111,74,M,Travel,81505,0,0,484.19,0.0,Low
POL007112,23,M,Auto,101510,0,0,1909.95,0.0,Medium
POL007113,31,F,Auto,22469,0,0,1333.65,0.0,Medium
POL007114,49,M,Home,45978,1,0,1043.32,6583.43,Low
POL007115,52,M,Auto,58431,0,0,1045.46,0.0,Low
POL007116,27,F,Health,59296,2,0,2770.93,30723.2,High
POL007117,20,F,Life,38580,0,0,1097.47,0.0,High
POL007118,76,M,Health,30695,1,0,3256.84,6499.13,High
POL007119,29,M,Auto,47568,1,0,1321.78,2678.29,High
POL007120,66,F,Auto,82624,4,0,2451.17,10591.27,High
POL007121,76,M,Auto,79637,4,0,2480.97,1692.1,High
POL007122,48,M,Health,80125,1,0,2566.51,11986.91,Medium
POL007123,46,F,Auto,111914,1,0,1365.09,11991.47,Medium
POL007124,80,M,Auto,35465,1,0,1529.77,12568.47,High
POL007125,22,F,Auto,49563,0,0,1659.29,0.0,High
POL007126,79,M,Travel,54588,0,0,499.58,0.0,Medium
POL007127,69,F,Health,20000,0,0,2877.89,0.0,Medium
POL007128,42,F,Life,66978,1,0,1006.67,18467.42,Medium
POL007129,80,F,Health,58992,0,0,2958.68,0.0,Medium
POL007130,58,M,Home,33922,0,0,1076.47,0.0,Medium
POL007131,48,F,Auto,92563,0,0,1190.6,0.0,Low
POL007132,79,M,Auto,89684,0,0,1550.52,0.0,Low
POL007133,38,F,Home,73124,2,0,1356.63,16214.45,High
POL007134,75,F,Life,25478,0,0,897.81,0.0,Medium
POL007135,37,F,Auto,36808,1,0,1205.61,2278.2,High
POL007136,56,M,Auto,69704,1,0,1308.31,3133.9,Medium
POL007137,80,M,Home,45776,0,0,1267.56,0.0,Low
POL007138,39,F,Auto,53347,1,0,1351.0,5875.11,Medium
POL007139,21,M,Home,34524,0,0,1579.6,0.0,High
POL007140,30,M,Auto,65903,0,0,1020.25,0.0,Medium
POL007141,62,M,Auto,127057,0,0,1365.28,0.0,Low
POL007142,80,F,Auto,70394,3,0,2041.11,6513.41,High
POL007143,59,M,Home,97306,3,0,1340.65,3842.15,Medium
POL007144,67,F,Home,92856,2,0,1895.65,29460.05,High
POL007145,66,F,Auto,50056,2,0,1727.14,1343.41,High
POL007146,37,F,Life,54568,0,0,917.91,0.0,Low
POL007147,69,M,Auto,124910,0,0,1342.83,0.0,Medium
POL007148,30,F,Auto,86359,2,0,1382.42,5193.36,High
POL007149,34,M,Home,96803,1,0,1060.34,9175.87,Low
POL007150,71,M,Auto,65075,0,0,1531.32,0.0,Medium
POL007151,53,F,Home,49218,1,0,1156.37,2355.07,Medium
POL007152,50,F,Travel,52306,0,0,352.57,0.0,Low
POL007153,18,F,Health,119209,0,0,3270.38,0.0,Medium
POL007154,32,M,Home,59849,0,0,859.56,0.0,Medium
POL007155,30,M,Home,111728,0,0,927.03,0.0,Low
POL007156,34,F,Auto,120881,1,0,1554.51,12633.2,Low
POL007157,41,F,Home,94873,3,0,1402.08,4764.1,High
POL007158,75,M,Auto,89484,0,0,1683.56,0.0,Low
POL007159,25,M,Travel,139867,1,0,417.25,2142.7,Low
POL007160,67,F,Auto,39229,1,0,1559.71,6290.65,High
POL007161,44,M,Home,48720,1,0,1168.73,2890.59,Medium
POL007162,62,M,Life,31898,0,0,877.3,0.0,Low
POL007163,40,M,Health,28318,3,0,4058.33,5665.58,High
POL007164,63,M,Travel,58562,0,0,405.54,0.0,Low
POL007165,25,M,Home,68479,0,0,938.21,0.0,Low
POL007166,25,M,Auto,77086,1,0,1218.34,14932.76,Medium
POL007167,76,F,Health,42249,0,0,3413.63,0.0,Medium
POL007168,43,M,Auto,48701,0,0,1120.96,0.0,Low
POL007169,64,F,Auto,91433,0,0,1323.83,0.0,Low
POL007170,76,F,Health,28846,0,0,3352.49,0.0,High
POL007171,30,M,Home,60254,0,0,1107.66,0.0,Low
POL007172,56,F,Life,115032,0,0,816.0,0.0,Low
POL007173,54,F,Travel,52428,1,1,497.5,3451.73,Medium
POL007174,66,F,Life,48504,0,0,975.82,0.0,Medium
POL007175,45,M,Auto,111459,0,0,1201.1,0.0,Low
POL007176,42,F,Health,29529,2,0,2781.42,1816.6,High
POL007177,78,M,Health,40054,0,0,3355.14,0.0,Medium
POL007178,33,F,Travel,40831,1,0,464.66,1947.87,High
POL007179,72,F,Auto,84720,0,0,1679.47,0.0,Low
POL007180,19,F,Auto,26848,0,0,1923.64,0.0,High
POL007181,71,F,Life,110947,1,0,1241.79,19652.57,Medium
POL007182,35,M,Auto,59082,0,0,1040.41,0.0,Low
POL007183,80,F,Home,101002,1,0,1675.75,4471.42,Medium
POL007184,34,F,Auto,111347,0,0,1026.49,0.0,Low
POL007185,47,M,Home,40424,0,0,1090.98,0.0,Low
POL007186,56,M,Health,60425,1,0,2857.19,12334.42,Medium
POL007187,30,M,Auto,53421,0,0,1314.48,0.0,Low
POL007188,49,F,Health,57946,1,0,2844.87,21107.83,Medium
POL007189,67,M,Auto,45035,0,0,1628.77,0.0,Medium
POL007190,46,M,Auto,104514,0,0,1150.78,0.0,Low
POL007191,63,M,Auto,54555,1,0,1480.88,4902.62,Medium
POL007192,47,M,Health,50662,2,1,3010.32,41576.58,Medium
POL007193,35,M,Auto,105006,0,0,1278.97,0.0,Low
